timestamp,temp,hum,pot,prediction
2025-12-04 17:08:31,28.1,67.4,4095,N/A
2025-12-04 17:08:32,28.1,67.4,4095,N/A
2025-12-04 17:08:33,28.1,67.4,4095,N/A
2025-12-04 17:08:34,28.1,67.4,4095,N/A
2025-12-04 17:08:35,28.1,67.4,4095,N/A
2025-12-04 17:08:36,28.1,67.4,4095,N/A
2025-12-04 17:08:37,28.1,67.4,4095,N/A
2025-12-04 17:08:38,28.1,67.4,4095,N/A
2025-12-04 17:08:39,28.1,67.4,4095,N/A
2025-12-04 17:08:40,28.1,67.5,4095,N/A
2025-12-04 17:08:41,28.1,67.5,4095,N/A
2025-12-04 17:08:42,28.1,67.5,4095,N/A
2025-12-04 17:08:43,28.1,67.5,4095,N/A
2025-12-04 17:08:44,28.1,67.5,4095,N/A
2025-12-04 17:08:45,28.1,67.5,4095,N/A
2025-12-04 17:08:46,28.1,67.5,4095,N/A
2025-12-04 17:08:47,28.1,67.5,4095,N/A
2025-12-04 17:08:48,28.1,67.5,4095,N/A
2025-12-04 17:08:49,28.1,67.5,4095,N/A
2025-12-04 17:08:50,28.1,67.5,4095,N/A
2025-12-04 17:08:51,28.1,67.5,4095,N/A
2025-12-04 17:08:52,28.1,67.5,4095,N/A
2025-12-04 17:08:53,28.1,67.5,4095,N/A
2025-12-04 17:08:54,28.1,67.5,4095,N/A
2025-12-04 17:08:55,28.1,67.5,4095,N/A
2025-12-04 17:08:56,28.1,67.5,4095,N/A
2025-12-04 17:08:57,28.1,67.5,4095,N/A
2025-12-04 17:08:58,28.1,67.5,4095,N/A
2025-12-04 17:08:59,28.1,67.5,4095,N/A
2025-12-04 17:09:00,28.1,67.5,4095,N/A
2025-12-04 17:09:01,28.1,67.5,4095,N/A
2025-12-04 17:09:02,28.1,67.5,4095,N/A
2025-12-04 17:09:03,28.1,67.5,4095,N/A
2025-12-04 17:09:04,28.1,67.6,4095,N/A
2025-12-04 17:09:05,28.1,67.6,4095,N/A
2025-12-04 17:09:06,28.1,67.6,4095,N/A
2025-12-04 17:09:07,28.1,67.6,4095,N/A
2025-12-04 17:09:08,28.1,67.6,4095,N/A
2025-12-04 17:09:09,28.1,67.6,4095,N/A
2025-12-04 17:09:10,28.1,67.6,4095,N/A
2025-12-04 17:09:11,28.1,67.6,4095,N/A
2025-12-04 17:09:12,28.1,67.6,4095,N/A
2025-12-04 17:09:13,28.1,67.6,4095,N/A
2025-12-04 17:09:14,28.1,67.6,4095,N/A
2025-12-04 17:09:15,28.1,67.6,4095,N/A
2025-12-04 17:09:16,28.1,67.6,4095,N/A
2025-12-04 17:09:17,28.1,67.6,4095,N/A
2025-12-04 17:09:18,28.1,67.6,4095,N/A
2025-12-04 17:09:19,28.1,67.6,4095,N/A
2025-12-04 17:09:20,28.1,67.6,4095,N/A
2025-12-04 17:09:21,28.1,67.6,4095,N/A
2025-12-04 17:09:22,28.1,67.6,4095,N/A
2025-12-04 17:09:23,28.1,67.6,4095,N/A
2025-12-04 17:09:24,28.1,67.6,4095,N/A
2025-12-04 17:09:25,28.1,67.7,4095,N/A
2025-12-04 17:09:26,28.1,67.7,4095,N/A
2025-12-04 17:09:27,28.1,67.7,4095,N/A
2025-12-04 17:09:28,28.1,67.7,4095,N/A
2025-12-04 17:09:29,28.1,67.7,4095,N/A
2025-12-04 17:09:30,28.1,67.7,4095,N/A
2025-12-04 17:09:31,28.1,67.7,4095,N/A
2025-12-04 17:09:32,28.1,67.7,4095,N/A
2025-12-04 17:09:33,28.1,67.7,4095,N/A
2025-12-04 17:09:34,28.1,67.7,4095,N/A
2025-12-04 17:09:35,28.1,67.7,4095,N/A
2025-12-04 17:09:36,28.1,67.7,4095,N/A
2025-12-04 17:09:37,28.1,67.7,4095,N/A
2025-12-04 17:09:38,28.1,67.7,4095,N/A
2025-12-04 17:09:39,28.1,67.7,4095,N/A
2025-12-04 17:09:40,28.1,67.7,4095,N/A
2025-12-04 17:09:41,28.1,67.7,4095,N/A
2025-12-04 17:09:42,28.1,67.7,4095,N/A
2025-12-04 17:09:43,28.1,67.7,4095,N/A
2025-12-04 17:09:44,28.1,67.7,4095,N/A
2025-12-04 17:09:45,28.1,67.7,4095,N/A
2025-12-04 17:09:46,28.1,67.7,4095,N/A
2025-12-04 17:09:47,28.1,67.7,4095,N/A
2025-12-04 17:09:48,28.1,67.7,4095,N/A
2025-12-04 17:09:49,28.1,67.7,4095,N/A
2025-12-04 17:09:50,28.1,67.7,4095,N/A
2025-12-04 17:09:51,28.1,67.7,4095,N/A
2025-12-04 17:09:52,28.1,67.7,4095,N/A
2025-12-04 17:09:53,28.1,67.7,4095,N/A
2025-12-04 17:09:54,28.1,67.7,4095,N/A
2025-12-04 17:09:55,28.1,67.6,4095,N/A
2025-12-04 17:09:56,28.1,67.6,4095,N/A
2025-12-04 17:09:57,28.1,67.6,4095,N/A
2025-12-04 17:09:58,28.1,67.6,4095,N/A
2025-12-04 17:09:59,28.1,67.6,4095,N/A
2025-12-04 17:10:00,28.1,67.6,4095,N/A
2025-12-04 17:10:01,28.1,67.6,4095,N/A
2025-12-04 17:10:02,28.1,67.6,4095,N/A
2025-12-04 17:10:03,28.1,67.6,4095,N/A
2025-12-04 17:10:04,28.1,67.6,4095,N/A
2025-12-04 17:10:05,28.1,67.6,4095,N/A
2025-12-04 17:10:06,28.1,67.6,4095,N/A
2025-12-04 17:10:07,28.1,67.6,4095,N/A
2025-12-04 17:10:08,28.1,67.6,4095,N/A
2025-12-04 17:10:09,28.1,67.6,4095,N/A
2025-12-04 17:10:10,28.1,67.6,4095,N/A
2025-12-04 17:10:11,28.1,67.6,4095,N/A
2025-12-04 17:10:12,28.1,67.6,4095,N/A
2025-12-04 17:10:13,28.1,67.6,4095,N/A
2025-12-04 17:10:14,28.1,67.6,4095,N/A
2025-12-04 17:10:15,28.1,67.6,4095,N/A
2025-12-04 17:10:16,28.1,67.6,4095,N/A
2025-12-04 17:10:17,28.1,67.6,4095,N/A
2025-12-04 17:10:18,28.1,67.6,4095,N/A
2025-12-04 17:10:19,28.1,67.5,4095,N/A
2025-12-04 17:10:20,28.1,67.5,4095,N/A
2025-12-04 17:10:21,28.1,67.5,4095,N/A
2025-12-04 17:10:22,28.1,67.5,4095,N/A
2025-12-04 17:10:23,28.1,67.5,4095,N/A
2025-12-04 17:10:24,28.1,67.5,4095,N/A
2025-12-04 17:10:25,28.1,67.4,4095,N/A
2025-12-04 17:10:26,28.1,67.4,4095,N/A
2025-12-04 17:10:27,28.1,67.4,4095,N/A
2025-12-04 17:10:28,28.1,67.4,4095,N/A
2025-12-04 17:10:29,28.1,67.4,4095,N/A
2025-12-04 17:10:30,28.1,67.4,4095,N/A
2025-12-04 17:10:31,28.1,67.4,4095,N/A
2025-12-04 17:10:32,28.1,67.4,4095,N/A
2025-12-04 17:10:33,28.1,67.4,4095,N/A
2025-12-04 17:10:34,28.1,67.4,4095,N/A
2025-12-04 17:10:35,28.1,67.4,4095,N/A
2025-12-04 17:10:36,28.1,67.4,4095,N/A
2025-12-04 17:10:37,28.1,67.4,4095,N/A
2025-12-04 17:10:38,28.1,67.4,4095,N/A
